year,month,day,hour,price_PT,price_ES,date
2023,5,29,5,84.75,84.75,2023-05-29
2023,5,29,6,85.8,85.8,2023-05-29
2023,5,29,7,100.0,100.0,2023-05-29
2023,5,29,8,112.89,112.89,2023-05-29
2023,5,29,9,110.2,110.2,2023-05-29
2023,5,29,10,100.9,100.9,2023-05-29
2023,5,29,11,100.75,100.75,2023-05-29
2023,5,29,12,84.95,84.95,2023-05-29
2023,5,29,13,84.85,84.85,2023-05-29
2023,5,29,14,84.45,84.45,2023-05-29
2023,5,29,15,83.85,83.85,2023-05-29
2023,5,29,16,81.42,81.42,2023-05-29
2023,5,29,17,80.0,80.0,2023-05-29
2023,5,29,18,81.0,81.0,2023-05-29
2023,5,29,19,84.05,84.05,2023-05-29
2023,5,29,20,84.95,84.95,2023-05-29
2023,5,29,21,121.0,121.0,2023-05-29
2023,5,29,22,131.86,131.86,2023-05-29
2023,5,29,23,129.4,129.4,2023-05-29
2023,5,30,0,119.0,119.0,2023-05-30
2023,5,30,1,92.12,92.12,2023-05-30
2023,5,30,2,85.73,85.73,2023-05-30
2023,5,30,3,84.85,84.85,2023-05-30
2023,5,30,4,84.75,84.75,2023-05-30
2023,5,30,5,84.75,84.75,2023-05-30
2023,5,30,6,84.85,84.85,2023-05-30
2023,5,30,7,98.61,98.61,2023-05-30
2023,5,30,8,109.19,109.19,2023-05-30
2023,5,30,9,110.0,110.0,2023-05-30
2023,5,30,10,98.0,98.0,2023-05-30
2023,5,30,11,93.01,93.01,2023-05-30
2023,5,30,12,84.75,84.75,2023-05-30
2023,5,30,13,83.85,83.85,2023-05-30
2023,5,30,14,82.26,82.26,2023-05-30
2023,5,30,15,80.0,80.0,2023-05-30
2023,5,30,16,75.0,75.0,2023-05-30
2023,5,30,17,75.0,75.0,2023-05-30
2023,5,30,18,80.0,80.0,2023-05-30
2023,5,30,19,84.34,84.34,2023-05-30
2023,5,30,20,98.82,98.82,2023-05-30
2023,5,30,21,105.08,105.08,2023-05-30
2023,5,30,22,124.03,124.03,2023-05-30
2023,5,30,23,122.55,122.55,2023-05-30
2023,5,31,0,99.22,99.22,2023-05-31
2023,5,31,1,102.0,102.0,2023-05-31
2023,5,31,2,96.0,96.0,2023-05-31
2023,5,31,3,95.0,95.0,2023-05-31
2023,5,31,4,95.0,95.0,2023-05-31
2023,5,31,5,87.35,87.35,2023-05-31
2023,5,31,6,95.67,95.67,2023-05-31
2023,5,31,7,100.0,100.0,2023-05-31
2023,5,31,8,103.68,103.68,2023-05-31
2023,5,31,9,100.23,100.23,2023-05-31
2023,5,31,10,95.67,95.67,2023-05-31
2023,5,31,11,78.89,78.89,2023-05-31
2023,5,31,12,68.5,68.5,2023-05-31
2023,5,31,13,69.44,69.44,2023-05-31
2023,5,31,14,68.25,68.25,2023-05-31
2023,5,31,15,67.24,67.24,2023-05-31
2023,5,31,16,65.7,65.7,2023-05-31
2023,5,31,17,65.7,65.7,2023-05-31
2023,5,31,18,68.85,68.85,2023-05-31
2023,5,31,19,78.89,78.89,2023-05-31
2023,5,31,20,85.0,85.0,2023-05-31
2023,5,31,21,105.0,105.0,2023-05-31
2023,5,31,22,119.06,119.06,2023-05-31
2023,5,31,23,115.0,115.0,2023-05-31
2023,6,1,0,96.61,96.61,2023-06-01
2023,6,1,1,94.09,94.09,2023-06-01
2023,6,1,2,87.0,87.0,2023-06-01
2023,6,1,3,87.0,87.0,2023-06-01
2023,6,1,4,89.01,89.01,2023-06-01
2023,6,1,5,81.0,81.0,2023-06-01
2023,6,1,6,80.1,80.1,2023-06-01
2023,6,1,7,88.1,88.1,2023-06-01
2023,6,1,8,98.5,98.5,2023-06-01
2023,6,1,9,99.07,99.07,2023-06-01
2023,6,1,10,87.3,87.3,2023-06-01
2023,6,1,11,73.86,73.86,2023-06-01
2023,6,1,12,72.81,72.81,2023-06-01
2023,6,1,13,72.81,72.81,2023-06-01
2023,6,1,14,72.0,72.0,2023-06-01
2023,6,1,15,70.49,70.49,2023-06-01
2023,6,1,16,69.0,69.0,2023-06-01
2023,6,1,17,68.18,68.18,2023-06-01
2023,6,1,18,73.0,73.0,2023-06-01
2023,6,1,19,86.16,86.16,2023-06-01
2023,6,1,20,99.35,99.35,2023-06-01
2023,6,1,21,102.5,102.5,2023-06-01
2023,6,1,22,103.79,103.79,2023-06-01
2023,6,1,23,101.77,101.77,2023-06-01
2023,6,2,0,92.02,92.02,2023-06-02
2023,6,2,1,89.51,89.51,2023-06-02
2023,6,2,2,80.1,80.1,2023-06-02
2023,6,2,3,77.0,77.0,2023-06-02
2023,6,2,4,77.0,77.0,2023-06-02
2023,6,2,5,74.26,74.26,2023-06-02
2023,6,2,6,80.0,80.0,2023-06-02
2023,6,2,7,89.33,89.33,2023-06-02
2023,6,2,8,91.72,91.72,2023-06-02
2023,6,2,9,93.3,93.3,2023-06-02
2023,6,2,10,87.44,87.44,2023-06-02
2023,6,2,11,89.82,89.82,2023-06-02
2023,6,2,12,82.1,82.1,2023-06-02
2023,6,2,13,81.1,81.1,2023-06-02
2023,6,2,14,81.1,81.1,2023-06-02
2023,6,2,15,77.23,77.23,2023-06-02
2023,6,2,16,77.07,77.07,2023-06-02
2023,6,2,17,80.82,80.82,2023-06-02
2023,6,2,18,88.0,88.0,2023-06-02
2023,6,2,19,85.8,85.8,2023-06-02
2023,6,2,20,91.4,91.4,2023-06-02
2023,6,2,21,99.82,99.82,2023-06-02
2023,6,2,22,103.53,103.53,2023-06-02
2023,6,2,23,103.11,103.11,2023-06-02
2023,6,3,0,101.09,101.09,2023-06-03
2023,6,3,1,95.67,95.67,2023-06-03
2023,6,3,2,86.81,86.81,2023-06-03
2023,6,3,3,90.02,90.02,2023-06-03
2023,6,3,4,90.0,90.0,2023-06-03
2023,6,3,5,95.67,95.67,2023-06-03
2023,6,3,6,93.74,93.74,2023-06-03
2023,6,3,7,87.0,87.0,2023-06-03
2023,6,3,8,86.0,86.0,2023-06-03
2023,6,3,9,80.75,80.75,2023-06-03
2023,6,3,10,80.05,80.05,2023-06-03
2023,6,3,11,70.99,70.99,2023-06-03
2023,6,3,12,78.95,60.0,2023-06-03
2023,6,3,13,78.95,57.4,2023-06-03
2023,6,3,14,78.95,60.0,2023-06-03
2023,6,3,15,78.95,60.0,2023-06-03
2023,6,3,16,78.85,56.41,2023-06-03
2023,6,3,17,78.75,56.0,2023-06-03
2023,6,3,18,78.75,61.0,2023-06-03
2023,6,3,19,78.75,75.0,2023-06-03
2023,6,3,20,80.1,80.1,2023-06-03
2023,6,3,21,81.1,81.1,2023-06-03
2023,6,3,22,102.0,102.0,2023-06-03
2023,6,3,23,103.34,103.34,2023-06-03
2023,6,4,0,95.67,95.67,2023-06-04
2023,6,4,1,92.0,92.0,2023-06-04
2023,6,4,2,90.16,90.16,2023-06-04
2023,6,4,3,89.96,89.96,2023-06-04
2023,6,4,4,89.35,89.35,2023-06-04
2023,6,4,5,86.65,86.65,2023-06-04
2023,6,4,6,84.69,84.69,2023-06-04
2023,6,4,7,80.0,80.0,2023-06-04
2023,6,4,8,78.75,78.75,2023-06-04
2023,6,4,9,63.01,63.01,2023-06-04
2023,6,4,10,60.0,47.99,2023-06-04
2023,6,4,11,51.0,25.0,2023-06-04
2023,6,4,12,64.78,25.0,2023-06-04
2023,6,4,13,78.75,25.0,2023-06-04
2023,6,4,14,78.75,40.0,2023-06-04
2023,6,4,15,64.4,40.0,2023-06-04
2023,6,4,16,51.0,30.0,2023-06-04
2023,6,4,17,51.0,30.0,2023-06-04
2023,6,4,18,51.0,45.14,2023-06-04
2023,6,4,19,78.21,78.21,2023-06-04
2023,6,4,20,83.5,83.5,2023-06-04
2023,6,4,21,90.57,90.57,2023-06-04
2023,6,4,22,99.3,99.3,2023-06-04
2023,6,4,23,103.64,103.64,2023-06-04
2023,6,5,0,95.67,95.67,2023-06-05
2023,6,5,1,97.1,97.1,2023-06-05
2023,6,5,2,91.59,91.59,2023-06-05
2023,6,5,3,90.99,90.99,2023-06-05
2023,6,5,4,91.36,91.36,2023-06-05
2023,6,5,5,90.69,90.69,2023-06-05
2023,6,5,6,82.1,82.1,2023-06-05
2023,6,5,7,93.0,93.0,2023-06-05
2023,6,5,8,99.39,99.39,2023-06-05
2023,6,5,9,99.95,99.95,2023-06-05
2023,6,5,10,85.77,85.77,2023-06-05
2023,6,5,11,75.0,75.0,2023-06-05
2023,6,5,12,70.08,70.08,2023-06-05
2023,6,5,13,68.99,68.99,2023-06-05
2023,6,5,14,66.54,66.54,2023-06-05
2023,6,5,15,67.16,67.16,2023-06-05
2023,6,5,16,68.79,68.79,2023-06-05
2023,6,5,17,75.92,75.92,2023-06-05
2023,6,5,18,87.92,87.92,2023-06-05
2023,6,5,19,88.35,88.35,2023-06-05
2023,6,5,20,95.12,95.12,2023-06-05
2023,6,5,21,101.46,101.46,2023-06-05
2023,6,5,22,103.67,103.67,2023-06-05
2023,6,5,23,100.0,100.0,2023-06-05
2023,6,6,0,95.12,88.76,2023-06-06
2023,6,6,1,92.52,92.52,2023-06-06
2023,6,6,2,90.0,90.0,2023-06-06
2023,6,6,3,89.41,89.41,2023-06-06
2023,6,6,4,85.0,85.0,2023-06-06
2023,6,6,5,80.1,80.1,2023-06-06
2023,6,6,6,80.1,80.1,2023-06-06
2023,6,6,7,90.02,90.02,2023-06-06
2023,6,6,8,99.03,99.03,2023-06-06
2023,6,6,9,102.7,102.7,2023-06-06
2023,6,6,10,94.9,94.9,2023-06-06
2023,6,6,11,86.21,86.21,2023-06-06
2023,6,6,12,82.0,82.0,2023-06-06
2023,6,6,13,76.41,76.41,2023-06-06
2023,6,6,14,73.26,73.26,2023-06-06
2023,6,6,15,68.5,68.5,2023-06-06
2023,6,6,16,71.12,71.12,2023-06-06
2023,6,6,17,74.4,74.4,2023-06-06
2023,6,6,18,84.0,84.0,2023-06-06
2023,6,6,19,90.38,90.38,2023-06-06
2023,6,6,20,95.0,95.0,2023-06-06
2023,6,6,21,101.11,101.11,2023-06-06
2023,6,6,22,101.57,101.57,2023-06-06
2023,6,6,23,96.56,96.56,2023-06-06
2023,6,7,0,89.99,89.99,2023-06-07
2023,6,7,1,83.0,83.0,2023-06-07
2023,6,7,2,76.2,76.2,2023-06-07
2023,6,7,3,73.99,73.99,2023-06-07
2023,6,7,4,68.05,68.05,2023-06-07
2023,6,7,5,65.7,65.7,2023-06-07
2023,6,7,6,70.2,70.2,2023-06-07
2023,6,7,7,74.9,74.9,2023-06-07
2023,6,7,8,95.05,95.05,2023-06-07
2023,6,7,9,101.11,101.35,2023-06-07
2023,6,7,10,97.69,97.69,2023-06-07
2023,6,7,11,92.83,92.83,2023-06-07
2023,6,7,12,89.06,89.06,2023-06-07
2023,6,7,13,88.87,88.87,2023-06-07
2023,6,7,14,85.01,85.01,2023-06-07
2023,6,7,15,80.1,80.1,2023-06-07
2023,6,7,16,81.1,81.1,2023-06-07
2023,6,7,17,80.35,80.35,2023-06-07
2023,6,7,18,87.92,87.92,2023-06-07
2023,6,7,19,96.72,96.72,2023-06-07
2023,6,7,20,97.74,97.74,2023-06-07
2023,6,7,21,103.25,103.25,2023-06-07
2023,6,7,22,107.36,107.36,2023-06-07
2023,6,7,23,100.5,100.5,2023-06-07
2023,6,8,0,94.9,94.9,2023-06-08
2023,6,8,1,93.93,93.93,2023-06-08
2023,6,8,2,89.26,89.26,2023-06-08
2023,6,8,3,82.83,82.83,2023-06-08
2023,6,8,4,74.95,74.95,2023-06-08
2023,6,8,5,73.57,73.57,2023-06-08
2023,6,8,6,73.57,73.57,2023-06-08
2023,6,8,7,89.85,89.85,2023-06-08
2023,6,8,8,92.78,92.78,2023-06-08
2023,6,8,9,91.4,91.4,2023-06-08
2023,6,8,10,83.76,83.76,2023-06-08
2023,6,8,11,74.64,74.64,2023-06-08
2023,6,8,12,68.5,68.5,2023-06-08
2023,6,8,13,64.22,64.22,2023-06-08
2023,6,8,14,64.4,64.4,2023-06-08
2023,6,8,15,64.06,64.06,2023-06-08
2023,6,8,16,67.93,67.93,2023-06-08
2023,6,8,17,71.17,71.17,2023-06-08
2023,6,8,18,76.1,76.1,2023-06-08
2023,6,8,19,73.52,73.52,2023-06-08
2023,6,8,20,89.85,89.85,2023-06-08
2023,6,8,21,98.6,98.6,2023-06-08
2023,6,8,22,100.55,100.55,2023-06-08
2023,6,8,23,96.58,96.58,2023-06-08
2023,6,9,0,91.0,91.0,2023-06-09
2023,6,9,1,95.0,95.0,2023-06-09
2023,6,9,2,89.7,89.7,2023-06-09
2023,6,9,3,79.73,79.73,2023-06-09
2023,6,9,4,76.0,76.0,2023-06-09
2023,6,9,5,75.8,75.8,2023-06-09
2023,6,9,6,76.42,76.42,2023-06-09
2023,6,9,7,79.93,79.93,2023-06-09
2023,6,9,8,93.67,93.67,2023-06-09
2023,6,9,9,93.31,93.31,2023-06-09
2023,6,9,10,91.31,91.31,2023-06-09
2023,6,9,11,82.26,82.26,2023-06-09
2023,6,9,12,70.92,70.92,2023-06-09
2023,6,9,13,68.0,68.0,2023-06-09
2023,6,9,14,67.0,67.0,2023-06-09
2023,6,9,15,62.4,62.4,2023-06-09
2023,6,9,16,59.75,59.75,2023-06-09
2023,6,9,17,59.75,59.75,2023-06-09
2023,6,9,18,63.12,63.12,2023-06-09
2023,6,9,19,72.0,72.0,2023-06-09
2023,6,9,20,92.6,92.6,2023-06-09
2023,6,9,21,104.43,104.43,2023-06-09
2023,6,9,22,104.12,104.12,2023-06-09
2023,6,9,23,102.52,102.52,2023-06-09
2023,6,10,0,100.26,100.26,2023-06-10
2023,6,10,1,91.99,91.99,2023-06-10
2023,6,10,2,90.03,90.03,2023-06-10
2023,6,10,3,89.06,89.06,2023-06-10
2023,6,10,4,89.06,89.06,2023-06-10
2023,6,10,5,89.36,89.36,2023-06-10
2023,6,10,6,91.31,91.31,2023-06-10
2023,6,10,7,91.99,91.99,2023-06-10
2023,6,10,8,90.03,90.03,2023-06-10
2023,6,10,9,90.0,90.0,2023-06-10
2023,6,10,10,81.0,81.0,2023-06-10
2023,6,10,11,68.0,68.0,2023-06-10
2023,6,10,12,66.4,64.0,2023-06-10
2023,6,10,13,63.12,61.85,2023-06-10
2023,6,10,14,66.4,61.55,2023-06-10
2023,6,10,15,66.4,55.0,2023-06-10
2023,6,10,16,57.12,50.0,2023-06-10
2023,6,10,17,57.12,48.61,2023-06-10
2023,6,10,18,60.0,56.62,2023-06-10
2023,6,10,19,74.97,74.97,2023-06-10
2023,6,10,20,86.16,86.16,2023-06-10
2023,6,10,21,95.0,95.0,2023-06-10
2023,6,10,22,110.0,110.0,2023-06-10
2023,6,10,23,111.81,111.81,2023-06-10
2023,6,11,0,103.64,103.64,2023-06-11
2023,6,11,1,90.59,90.59,2023-06-11
2023,6,11,2,89.06,89.06,2023-06-11
2023,6,11,3,89.65,89.65,2023-06-11
2023,6,11,4,89.36,89.36,2023-06-11
2023,6,11,5,85.75,85.75,2023-06-11
2023,6,11,6,89.06,89.06,2023-06-11
2023,6,11,7,89.65,89.65,2023-06-11
2023,6,11,8,88.5,88.5,2023-06-11
2023,6,11,9,75.0,75.0,2023-06-11
2023,6,11,10,57.01,57.01,2023-06-11
2023,6,11,11,50.61,50.61,2023-06-11
2023,6,11,12,70.0,20.0,2023-06-11
2023,6,11,13,70.0,15.0,2023-06-11
2023,6,11,14,70.0,20.0,2023-06-11
2023,6,11,15,69.4,15.0,2023-06-11
2023,6,11,16,45.0,15.0,2023-06-11
2023,6,11,17,45.0,10.0,2023-06-11
2023,6,11,18,54.0,27.92,2023-06-11
2023,6,11,19,69.7,69.7,2023-06-11
2023,6,11,20,93.46,93.46,2023-06-11
2023,6,11,21,105.14,105.14,2023-06-11
2023,6,11,22,111.99,111.99,2023-06-11
2023,6,11,23,111.81,111.81,2023-06-11
2023,6,12,0,103.53,103.53,2023-06-12
2023,6,12,1,94.33,94.33,2023-06-12
2023,6,12,2,85.08,85.08,2023-06-12
2023,6,12,3,85.02,85.02,2023-06-12
2023,6,12,4,81.63,81.63,2023-06-12
2023,6,12,5,83.95,83.95,2023-06-12
2023,6,12,6,95.0,95.0,2023-06-12
2023,6,12,7,104.81,104.81,2023-06-12
2023,6,12,8,107.75,107.75,2023-06-12
2023,6,12,9,104.74,104.74,2023-06-12
2023,6,12,10,103.26,103.26,2023-06-12
2023,6,12,11,95.0,95.0,2023-06-12
2023,6,12,12,90.48,90.48,2023-06-12
2023,6,12,13,87.17,87.17,2023-06-12
2023,6,12,14,83.34,83.34,2023-06-12
2023,6,12,15,81.1,81.1,2023-06-12
2023,6,12,16,78.7,78.7,2023-06-12
2023,6,12,17,79.18,79.18,2023-06-12
2023,6,12,18,87.06,87.06,2023-06-12
2023,6,12,19,92.91,92.91,2023-06-12
2023,6,12,20,95.0,95.0,2023-06-12
2023,6,12,21,108.3,108.3,2023-06-12
2023,6,12,22,116.93,116.93,2023-06-12
2023,6,12,23,107.03,107.03,2023-06-12
2023,6,13,0,98.12,98.12,2023-06-13
2023,6,13,1,102.3,102.3,2023-06-13
2023,6,13,2,99.95,99.95,2023-06-13
2023,6,13,3,99.95,99.95,2023-06-13
2023,6,13,4,99.95,99.95,2023-06-13
2023,6,13,5,95.0,95.0,2023-06-13
2023,6,13,6,92.25,92.25,2023-06-13
2023,6,13,7,101.94,101.94,2023-06-13
2023,6,13,8,106.16,106.16,2023-06-13
2023,6,13,9,104.34,104.34,2023-06-13
2023,6,13,10,102.81,102.81,2023-06-13
2023,6,13,11,85.08,85.08,2023-06-13
2023,6,13,12,80.1,80.1,2023-06-13
2023,6,13,13,79.02,79.02,2023-06-13
2023,6,13,14,73.22,73.22,2023-06-13
2023,6,13,15,71.33,71.33,2023-06-13
2023,6,13,16,68.15,68.15,2023-06-13
2023,6,13,17,68.99,68.99,2023-06-13
2023,6,13,18,68.75,68.75,2023-06-13
2023,6,13,19,69.9,69.9,2023-06-13
2023,6,13,20,73.79,73.79,2023-06-13
2023,6,13,21,101.94,101.94,2023-06-13
2023,6,13,22,105.0,105.0,2023-06-13
2023,6,13,23,105.0,105.0,2023-06-13
2023,6,14,0,98.38,98.38,2023-06-14
2023,6,14,1,96.28,96.28,2023-06-14
2023,6,14,2,88.68,88.68,2023-06-14
2023,6,14,3,86.98,86.98,2023-06-14
2023,6,14,4,86.25,86.25,2023-06-14
2023,6,14,5,85.83,85.83,2023-06-14
2023,6,14,6,93.43,93.43,2023-06-14
2023,6,14,7,97.72,97.72,2023-06-14
2023,6,14,8,99.75,99.75,2023-06-14
2023,6,14,9,85.0,85.0,2023-06-14
2023,6,14,10,69.0,69.0,2023-06-14
2023,6,14,11,66.17,66.17,2023-06-14
2023,6,14,12,72.87,55.07,2023-06-14
2023,6,14,13,75.71,65.5,2023-06-14
2023,6,14,14,67.99,67.99,2023-06-14
2023,6,14,15,67.77,67.77,2023-06-14
2023,6,14,16,72.57,68.07,2023-06-14
2023,6,14,17,72.57,68.07,2023-06-14
2023,6,14,18,71.22,71.22,2023-06-14
2023,6,14,19,75.92,75.92,2023-06-14
2023,6,14,20,97.79,97.79,2023-06-14
2023,6,14,21,102.37,102.37,2023-06-14
2023,6,14,22,114.69,114.69,2023-06-14
2023,6,14,23,114.21,114.21,2023-06-14
2023,6,15,0,105.0,105.0,2023-06-15
2023,6,15,1,107.12,107.12,2023-06-15
2023,6,15,2,102.77,102.77,2023-06-15
2023,6,15,3,100.62,100.62,2023-06-15
2023,6,15,4,100.38,100.38,2023-06-15
2023,6,15,5,100.37,100.37,2023-06-15
2023,6,15,6,98.5,98.5,2023-06-15
2023,6,15,7,104.67,104.67,2023-06-15
2023,6,15,8,110.0,110.0,2023-06-15
2023,6,15,9,107.12,107.12,2023-06-15
2023,6,15,10,105.2,105.2,2023-06-15
2023,6,15,11,103.3,103.3,2023-06-15
2023,6,15,12,98.02,98.02,2023-06-15
2023,6,15,13,92.24,92.24,2023-06-15
2023,6,15,14,90.0,90.0,2023-06-15
2023,6,15,15,90.0,90.0,2023-06-15
2023,6,15,16,92.01,92.01,2023-06-15
2023,6,15,17,95.0,95.0,2023-06-15
2023,6,15,18,99.01,99.01,2023-06-15
2023,6,15,19,100.0,100.0,2023-06-15
2023,6,15,20,103.57,103.57,2023-06-15
2023,6,15,21,109.55,109.55,2023-06-15
2023,6,15,22,142.1,142.1,2023-06-15
2023,6,15,23,146.8,146.8,2023-06-15
2023,6,16,0,118.68,118.68,2023-06-16
2023,6,16,1,126.16,126.16,2023-06-16
2023,6,16,2,122.98,122.98,2023-06-16
2023,6,16,3,122.98,122.98,2023-06-16
2023,6,16,4,122.98,122.98,2023-06-16
2023,6,16,5,113.05,113.05,2023-06-16
2023,6,16,6,117.72,117.72,2023-06-16
2023,6,16,7,132.0,132.0,2023-06-16
2023,6,16,8,149.83,149.83,2023-06-16
2023,6,16,9,145.59,145.59,2023-06-16
2023,6,16,10,124.16,124.16,2023-06-16
2023,6,16,11,112.2,112.2,2023-06-16
2023,6,16,12,108.99,108.99,2023-06-16
2023,6,16,13,107.35,107.35,2023-06-16
2023,6,16,14,106.76,106.76,2023-06-16
2023,6,16,15,103.31,103.31,2023-06-16
2023,6,16,16,99.7,97.01,2023-06-16
2023,6,16,17,99.7,97.1,2023-06-16
2023,6,16,18,100.1,100.1,2023-06-16
2023,6,16,19,118.75,118.75,2023-06-16
2023,6,16,20,126.0,126.0,2023-06-16
2023,6,16,21,137.0,137.0,2023-06-16
2023,6,16,22,156.13,156.13,2023-06-16
2023,6,16,23,151.85,151.85,2023-06-16
2023,6,17,0,138.18,138.18,2023-06-17
2023,6,17,1,130.81,130.81,2023-06-17
2023,6,17,2,122.8,122.8,2023-06-17
2023,6,17,3,119.97,119.97,2023-06-17
2023,6,17,4,116.39,116.39,2023-06-17
2023,6,17,5,118.23,118.23,2023-06-17
2023,6,17,6,120.75,120.75,2023-06-17
2023,6,17,7,111.82,111.82,2023-06-17
2023,6,17,8,108.01,108.01,2023-06-17
2023,6,17,9,101.0,101.0,2023-06-17
2023,6,17,10,95.6,95.6,2023-06-17
2023,6,17,11,85.0,85.0,2023-06-17
2023,6,17,12,79.71,69.99,2023-06-17
2023,6,17,13,61.18,59.36,2023-06-17
2023,6,17,14,59.11,48.4,2023-06-17
2023,6,17,15,59.1,39.38,2023-06-17
2023,6,17,16,56.08,56.08,2023-06-17
2023,6,17,17,50.0,50.0,2023-06-17
2023,6,17,18,60.0,60.0,2023-06-17
2023,6,17,19,76.41,76.41,2023-06-17
2023,6,17,20,97.01,97.01,2023-06-17
2023,6,17,21,132.23,132.23,2023-06-17
2023,6,17,22,141.81,141.81,2023-06-17
2023,6,17,23,142.0,142.0,2023-06-17
2023,6,18,0,136.65,136.65,2023-06-18
2023,6,18,1,126.78,126.78,2023-06-18
2023,6,18,2,108.87,108.87,2023-06-18
2023,6,18,3,103.19,103.19,2023-06-18
2023,6,18,4,100.0,100.0,2023-06-18
2023,6,18,5,96.01,96.01,2023-06-18
2023,6,18,6,86.81,86.81,2023-06-18
2023,6,18,7,94.75,94.75,2023-06-18
2023,6,18,8,92.06,92.06,2023-06-18
2023,6,18,9,85.0,85.0,2023-06-18
2023,6,18,10,78.17,78.17,2023-06-18
2023,6,18,11,63.53,63.53,2023-06-18
2023,6,18,12,53.88,53.88,2023-06-18
2023,6,18,13,50.21,46.0,2023-06-18
2023,6,18,14,50.21,29.52,2023-06-18
2023,6,18,15,45.47,25.1,2023-06-18
2023,6,18,16,49.14,49.14,2023-06-18
2023,6,18,17,55.0,55.0,2023-06-18
2023,6,18,18,70.11,70.11,2023-06-18
2023,6,18,19,80.77,80.77,2023-06-18
2023,6,18,20,104.0,104.0,2023-06-18
2023,6,18,21,125.47,125.47,2023-06-18
2023,6,18,22,134.02,134.02,2023-06-18
2023,6,18,23,137.06,137.06,2023-06-18
2023,6,19,0,128.13,128.13,2023-06-19
2023,6,19,1,106.37,106.37,2023-06-19
2023,6,19,2,93.49,93.49,2023-06-19
2023,6,19,3,100.0,100.0,2023-06-19
2023,6,19,4,100.0,100.0,2023-06-19
2023,6,19,5,90.69,90.69,2023-06-19
2023,6,19,6,95.61,95.61,2023-06-19
2023,6,19,7,109.78,109.78,2023-06-19
2023,6,19,8,130.15,130.15,2023-06-19
2023,6,19,9,132.23,132.23,2023-06-19
2023,6,19,10,115.33,115.33,2023-06-19
2023,6,19,11,103.78,103.78,2023-06-19
2023,6,19,12,97.02,97.02,2023-06-19
2023,6,19,13,93.11,93.11,2023-06-19
2023,6,19,14,90.0,90.0,2023-06-19
2023,6,19,15,87.0,87.0,2023-06-19
2023,6,19,16,85.9,85.9,2023-06-19
2023,6,19,17,86.0,86.0,2023-06-19
2023,6,19,18,93.0,93.0,2023-06-19
2023,6,19,19,87.3,87.3,2023-06-19
2023,6,19,20,110.75,110.75,2023-06-19
2023,6,19,21,131.73,131.73,2023-06-19
2023,6,19,22,144.68,144.68,2023-06-19
2023,6,19,23,142.86,142.86,2023-06-19
2023,6,20,0,134.48,134.48,2023-06-20
2023,6,20,1,120.8,120.8,2023-06-20
2023,6,20,2,110.28,110.28,2023-06-20
2023,6,20,3,103.98,103.98,2023-06-20
2023,6,20,4,112.01,112.01,2023-06-20
2023,6,20,5,104.12,104.12,2023-06-20
2023,6,20,6,101.07,101.07,2023-06-20
2023,6,20,7,111.89,111.89,2023-06-20
2023,6,20,8,126.21,126.21,2023-06-20
2023,6,20,9,129.06,129.06,2023-06-20
2023,6,20,10,121.82,121.82,2023-06-20
2023,6,20,11,114.01,114.01,2023-06-20
2023,6,20,12,109.8,109.8,2023-06-20
2023,6,20,13,99.9,99.9,2023-06-20
2023,6,20,14,101.52,101.52,2023-06-20
2023,6,20,15,97.76,97.76,2023-06-20
2023,6,20,16,88.78,88.78,2023-06-20
2023,6,20,17,88.78,88.78,2023-06-20
2023,6,20,18,95.0,95.0,2023-06-20
2023,6,20,19,106.81,106.81,2023-06-20
2023,6,20,20,110.07,110.07,2023-06-20
2023,6,20,21,127.71,127.71,2023-06-20
2023,6,20,22,142.25,142.25,2023-06-20
2023,6,20,23,138.0,138.0,2023-06-20
2023,6,21,0,120.11,120.11,2023-06-21
2023,6,21,1,121.99,121.99,2023-06-21
2023,6,21,2,110.7,110.7,2023-06-21
2023,6,21,3,104.7,104.7,2023-06-21
2023,6,21,4,103.89,103.89,2023-06-21
2023,6,21,5,103.74,103.74,2023-06-21
2023,6,21,6,106.98,106.98,2023-06-21
2023,6,21,7,123.4,123.4,2023-06-21
2023,6,21,8,137.67,137.67,2023-06-21
2023,6,21,9,139.51,139.51,2023-06-21
2023,6,21,10,126.01,126.01,2023-06-21
2023,6,21,11,114.07,114.07,2023-06-21
2023,6,21,12,110.07,110.07,2023-06-21
2023,6,21,13,104.57,104.57,2023-06-21
2023,6,21,14,99.73,99.73,2023-06-21
2023,6,21,15,95.78,95.78,2023-06-21
2023,6,21,16,99.11,99.11,2023-06-21
2023,6,21,17,100.12,100.12,2023-06-21
2023,6,21,18,113.44,113.44,2023-06-21
2023,6,21,19,108.1,108.1,2023-06-21
2023,6,21,20,116.47,116.47,2023-06-21
2023,6,21,21,135.3,135.3,2023-06-21
2023,6,21,22,148.06,148.06,2023-06-21
2023,6,21,23,151.15,151.15,2023-06-21
2023,6,22,0,134.79,134.79,2023-06-22
2023,6,22,1,137.85,137.85,2023-06-22
2023,6,22,2,135.71,135.71,2023-06-22
2023,6,22,3,135.0,135.0,2023-06-22
2023,6,22,4,134.55,134.55,2023-06-22
2023,6,22,5,131.94,131.94,2023-06-22
2023,6,22,6,137.55,137.55,2023-06-22
2023,6,22,7,137.55,137.55,2023-06-22
2023,6,22,8,143.38,143.38,2023-06-22
2023,6,22,9,143.89,143.89,2023-06-22
2023,6,22,10,127.59,127.59,2023-06-22
